gene_symbol,cell_type,organ,disease,cell_expressed_count,total_num_of_cells,pct_of_expressed,average_expression_of_expressed
A1BG,group 3 innate lymphoid cell,skin of body,normal,8,1707,0.4686584651435266,1.296146772549784
A2M,group 3 innate lymphoid cell,skin of body,normal,2,1707,0.1171646162858816,1.88039547487592
AAAS,group 3 innate lymphoid cell,skin of body,normal,3,1707,0.1757469244288224,1.1871176367677057
AADAT,group 3 innate lymphoid cell,skin of body,normal,1,1707,0.0585823081429408,1.1495084832757303
AAGAB,group 3 innate lymphoid cell,skin of body,normal,35,1707,2.0503807850029294,1.3096245482967257
AAK1,group 3 innate lymphoid cell,skin of body,normal,344,1707,20.152314001171646,1.4785127745815152
AAMDC,group 3 innate lymphoid cell,skin of body,normal,112,1707,6.561218512009373,1.4806434219852984
AAMP,group 3 innate lymphoid cell,skin of body,normal,29,1707,1.698886936145284,1.2479780484242544
AARSD1,group 3 innate lymphoid cell,skin of body,normal,42,1707,2.460456942003515,1.4373671544274595
AASDHPPT,group 3 innate lymphoid cell,skin of body,normal,82,1707,4.803749267721148,1.3143378371060572
AATF,group 3 innate lymphoid cell,skin of body,normal,4,1707,0.2343292325717633,1.3432485150522238
AATK,group 3 innate lymphoid cell,skin of body,normal,11,1707,0.6444053895723492,1.328945689078966
ABAT,group 3 innate lymphoid cell,skin of body,normal,2,1707,0.1171646162858816,1.1960248598707266
ABCA1,group 3 innate lymphoid cell,skin of body,normal,5,1707,0.2929115407147041,1.272276550858932
ABCA10,group 3 innate lymphoid cell,skin of body,normal,1,1707,0.0585823081429408,1.319880305968646
ABCA2,group 3 innate lymphoid cell,skin of body,normal,14,1707,0.8201523140011716,1.34446889530278
ABCA5,group 3 innate lymphoid cell,skin of body,normal,21,1707,1.2302284710017577,1.2589842410047731
ABCA7,group 3 innate lymphoid cell,skin of body,normal,35,1707,2.0503807850029294,1.518042436996258
ABCB1,group 3 innate lymphoid cell,skin of body,normal,43,1707,2.519039250146456,1.438367943267434
ABCB10,group 3 innate lymphoid cell,skin of body,normal,9,1707,0.5272407732864675,1.274341617812122
